CookerStat, GenerateAssetRegistry=222.092590, Initialize=222.585663, GetCookedIniVersionStrings=0.029139, CacheIniVersionStringsMap=0.004802, GetCurrentIniVersionStrings=15.237931, IniSettingsOutOfDate=45.679535, InitializeSandbox=22.148487, SavingAssetRegistry=130.718781, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
../../../Engine/Content/MobileResources/HUD/VirtualJoystick_Thumb.uasset, AllOfLoadPackage_Duration=0.721384ms, AllOfLoadPackage_HitCount=8, ResolveRedirectors_Duration=544.420723ms, ResolveRedirectors_HitCount=8, CacheForCookedPlatformData_Duration=0.781894ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=5.103748ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=15.849784ms, SavePackageCacheForCookedPlatformData_HitCount=155, SaveCookedPackage_Duration=650.562096ms, SaveCookedPackage_HitCount=154, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
SavePackageTransactionId9C20C11A4B5D0BE88A97BAA0995DEF85_0, Filename=E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/VirtualJoystick_Thumb.uasset, FlushAsyncLoading=0.008006, FlushStreamingFunc=0.001598, BlockTillAllRequestsFinished=0.020493, ResetLoadersForSaveUnMarkAllObjects=0.259351, TagPackageExports=0.024334, BeginCacheForCookedPlatformData=0.001922, SerializeImports=0.041306, GatherLocalizableTextData=0.001598, MarkNames=0.003524, SerializeSummary=0.010565, SerializeNames=0.020813, SerializeGatherableTextData=0.000961, BuildExportMap=0.011206, SortExportsNonSeekfree=0.003200, SortExportsSeekfreeConstructor=0.060197, SortExportsSeekfreeInner=0.116225, SortExportsSeekfree=0.000641, BuildDependencyMap=0.006724, SerializeImportMap=0.002559, SerializeExportMap=0.000961, SerializeDependencyMap=0.000961, SerializeStringAssetReferenceMap=0.000961, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009608, SerializeExports=0.033297, SerializeBulkData=0.008646, AsyncWrite=0.060197, UnaccountedTime=0.123911, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionIdD746ADA14E6ACAC40198808CD249076E_52, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_5C9FDF3F4BD9A55FF23F5984D3223564_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000000000000000100000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.25-14.53.39, Duration=715.829285, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionIdD0C8DBC741D9662C9222C6A30BC669BC_144, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_5C9FDF3F4BD9A55FF23F5984D3223564___502CB3315C61318296C3D42567FBE361E5808935, StartTime=2016.05.25-14.53.39, HierarchicalDDC=, DataSize=4194565, Duration=14.696177, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionIdA86DA9404FB756DA1E109D9BB9913330_153, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_5C9FDF3F4BD9A55FF23F5984D3223564___7D31D600DAF6107620FDF8BA3157D2BC26CBC677, StartTime=2016.05.25-14.53.39, HierarchicalDDC=, DataSize=1048837, Duration=5.591717, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionId4C7AA261489AC9A97028289F81FC58BB_141, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_5C9FDF3F4BD9A55FF23F5984D3223564___CF3ED941F94F39E097CD8CD78D783AC8C35E99F2, StartTime=2016.05.25-14.53.39, HierarchicalDDC=, DataSize=262403, Duration=2.679311, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionId4C7AA261489AC9A97028289F81FC58BB_142, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_5C9FDF3F4BD9A55FF23F5984D3223564___5D4332B7BCE494EA19CF54621A5968F238380883, StartTime=2016.05.25-14.53.39, HierarchicalDDC=, DataSize=65795, Duration=2.499685, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionIdA86DA9404FB756DA1E109D9BB9913330_154, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_5C9FDF3F4BD9A55FF23F5984D3223564___5A4336DD82CDDDA30D6F6CF607DDA62944CA541F, StartTime=2016.05.25-14.53.39, HierarchicalDDC=, DataSize=16643, Duration=5.478367, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionId4C7AA261489AC9A97028289F81FC58BB_143, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_5C9FDF3F4BD9A55FF23F5984D3223564___6E6D9B7A170288587B97B4F01E0C67A32689FC3F, StartTime=2016.05.25-14.53.39, HierarchicalDDC=, DataSize=7468, Duration=1.831137, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
SavePackageTransactionId9C20C11A4B5D0BE88A97BAA0995DEF85_453, Filename=E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Saved/Cooked/WindowsNoEditor/FpsProject/Content/StarterContent/Textures/T_Water_N.uasset, FlushAsyncLoading=0.009608, FlushStreamingFunc=0.001919, BlockTillAllRequestsFinished=0.004165, ResetLoadersForSaveUnMarkAllObjects=0.256788, TagPackageExports=0.032656, BeginCacheForCookedPlatformData=0.022095, SerializeImports=0.065956, GatherLocalizableTextData=0.001602, MarkNames=0.003844, SerializeSummary=0.008002, SerializeNames=0.020813, SerializeGatherableTextData=0.001281, BuildExportMap=0.008963, SortExportsNonSeekfree=0.003204, SortExportsSeekfreeConstructor=0.011206, SortExportsSeekfreeInner=0.154968, SortExportsSeekfree=0.001922, BuildDependencyMap=0.007045, SerializeImportMap=0.002880, SerializeExportMap=0.001602, SerializeDependencyMap=0.001281, SerializeStringAssetReferenceMap=0.000961, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009283, SerializeExports=0.032019, SerializeBulkData=0.679754, AsyncWrite=0.385825, UnaccountedTime=0.988092, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Content/StarterContent/Textures/T_CobbleStone_Smooth_D.uasset, AllOfLoadPackage_Duration=1693.615384ms, AllOfLoadPackage_HitCount=162178, ResolveRedirectors_Duration=52.866440ms, ResolveRedirectors_HitCount=162178, CacheForCookedPlatformData_Duration=7914.588049ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.089329ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.090614ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=12.324244ms, SaveCookedPackage_HitCount=1, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionIdC9527E3E453C79053383E4B83B4DA31F_38, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_058100FA4A36DA35743DA4970B32CA6F_07_0000A03F3333B33F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000100000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.25-14.53.40, Duration=7712.161621, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionIdA86DA9404FB756DA1E109D9BB9913330_155, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_058100FA4A36DA35743DA4970B32C__45009F08A58B315CAA934F4AAB93EA0F75B58357, StartTime=2016.05.25-14.53.47, HierarchicalDDC=, DataSize=4194569, Duration=18.653666, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionIdD0C8DBC741D9662C9222C6A30BC669BC_145, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_058100FA4A36DA35743DA4970B32C__315825BBCC1BBC525C4300CFD6F275CEBAD46594, StartTime=2016.05.25-14.53.47, HierarchicalDDC=, DataSize=1048841, Duration=15.632402, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionId4C7AA261489AC9A97028289F81FC58BB_144, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_058100FA4A36DA35743DA4970B32C__0FA446E9445ACBDE9996C60FAD5A9A8528A51468, StartTime=2016.05.25-14.53.47, HierarchicalDDC=, DataSize=262407, Duration=13.727616, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionIdA86DA9404FB756DA1E109D9BB9913330_156, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_058100FA4A36DA35743DA4970B32C__D5913BAE0C5AC27AF5F2A04B49E160965258D607, StartTime=2016.05.25-14.53.47, HierarchicalDDC=, DataSize=65799, Duration=3.027670, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionId4C7AA261489AC9A97028289F81FC58BB_145, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_058100FA4A36DA35743DA4970B32C__7E7945CAAD70DD2EF669484E2E6BEACC2C98C667, StartTime=2016.05.25-14.53.47, HierarchicalDDC=, DataSize=16647, Duration=2.468627, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionIdA86DA9404FB756DA1E109D9BB9913330_157, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_058100FA4A36DA35743DA4970B32C__C3A6A418040CF71318D906DB16231B50802BF0C1, StartTime=2016.05.25-14.53.47, HierarchicalDDC=, DataSize=7493, Duration=2.160929, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
SavePackageTransactionId9C20C11A4B5D0BE88A97BAA0995DEF85_454, Filename=E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Saved/Cooked/WindowsNoEditor/FpsProject/Content/StarterContent/Textures/T_CobbleStone_Smooth_D.uasset, FlushAsyncLoading=0.006404, FlushStreamingFunc=0.001602, BlockTillAllRequestsFinished=0.002559, ResetLoadersForSaveUnMarkAllObjects=0.450820, TagPackageExports=0.030097, BeginCacheForCookedPlatformData=0.002239, SerializeImports=0.038102, GatherLocalizableTextData=0.001922, MarkNames=0.002883, SerializeSummary=0.012808, SerializeNames=0.014726, SerializeGatherableTextData=0.000961, BuildExportMap=0.032019, SortExportsNonSeekfree=0.004161, SortExportsSeekfreeConstructor=0.012487, SortExportsSeekfreeInner=0.139602, SortExportsSeekfree=0.000641, BuildDependencyMap=0.004482, SerializeImportMap=0.014089, SerializeExportMap=0.003200, SerializeDependencyMap=0.000957, SerializeStringAssetReferenceMap=0.000961, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010248, SerializeExports=0.028815, SerializeBulkData=3.626738, AsyncWrite=4.446734, UnaccountedTime=1.459721, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Content/StarterContent/Textures/T_Concrete_Grime_D.uasset, AllOfLoadPackage_Duration=1629.396640ms, AllOfLoadPackage_HitCount=162082, ResolveRedirectors_Duration=54.427173ms, ResolveRedirectors_HitCount=162082, CacheForCookedPlatformData_Duration=7804.798163ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.117511ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.073325ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=4.548550ms, SaveCookedPackage_HitCount=1, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionIdD746ADA14E6ACAC40198808CD249076E_53, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2B6F8F354C411468C8CD8BBB72670EEA_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000100000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.25-14.53.48, Duration=7599.795410, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionIdA86DA9404FB756DA1E109D9BB9913330_158, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2B6F8F354C411468C8CD8BBB72670__633DE3D70DA0D86042DED642273375119446D936, StartTime=2016.05.25-14.53.55, HierarchicalDDC=, DataSize=4194569, Duration=16.521551, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionIdD0C8DBC741D9662C9222C6A30BC669BC_146, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2B6F8F354C411468C8CD8BBB72670__DC9A7D1DB86C9A1E8E06745255A3786ECFE648F6, StartTime=2016.05.25-14.53.55, HierarchicalDDC=, DataSize=1048841, Duration=6.239127, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionId4C7AA261489AC9A97028289F81FC58BB_146, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2B6F8F354C411468C8CD8BBB72670__6A736BCB1D644213FEE06407C92943751F0065E1, StartTime=2016.05.25-14.53.55, HierarchicalDDC=, DataSize=262407, Duration=4.456334, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionId4C7AA261489AC9A97028289F81FC58BB_147, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2B6F8F354C411468C8CD8BBB72670__A220C1A6F8129CE8238BACAD2E91147FD3493A2F, StartTime=2016.05.25-14.53.55, HierarchicalDDC=, DataSize=65799, Duration=3.016785, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionIdD0C8DBC741D9662C9222C6A30BC669BC_147, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2B6F8F354C411468C8CD8BBB72670__EC52D4B6D5172B32823D6C713ADA178D2BAADA84, StartTime=2016.05.25-14.53.55, HierarchicalDDC=, DataSize=16647, Duration=2.081204, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionIdD0C8DBC741D9662C9222C6A30BC669BC_148, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2B6F8F354C411468C8CD8BBB72670__C9C23D02F53F61F95ACF31A0A527150AD94F185B, StartTime=2016.05.25-14.53.55, HierarchicalDDC=, DataSize=7493, Duration=2.811547, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
SavePackageTransactionId9C20C11A4B5D0BE88A97BAA0995DEF85_455, Filename=E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Saved/Cooked/WindowsNoEditor/FpsProject/Content/StarterContent/Textures/T_Concrete_Grime_D.uasset, FlushAsyncLoading=0.013448, FlushStreamingFunc=0.002563, BlockTillAllRequestsFinished=0.003520, ResetLoadersForSaveUnMarkAllObjects=0.437371, TagPackageExports=0.030417, BeginCacheForCookedPlatformData=0.002243, SerializeImports=0.034899, GatherLocalizableTextData=0.001281, MarkNames=0.002559, SerializeSummary=0.008326, SerializeNames=0.014409, SerializeGatherableTextData=0.000961, BuildExportMap=0.007365, SortExportsNonSeekfree=0.002559, SortExportsSeekfreeConstructor=0.008326, SortExportsSeekfreeInner=0.134155, SortExportsSeekfree=0.001281, BuildDependencyMap=0.005122, SerializeImportMap=0.004161, SerializeExportMap=0.001602, SerializeDependencyMap=0.001281, SerializeStringAssetReferenceMap=0.000957, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009287, SerializeExports=0.029135, SerializeBulkData=0.689041, AsyncWrite=0.638448, UnaccountedTime=0.868984, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Content/StarterContent/Textures/T_Rock_Basalt_N.uasset, AllOfLoadPackage_Duration=198.701397ms, AllOfLoadPackage_HitCount=18954, ResolveRedirectors_Duration=6.760716ms, ResolveRedirectors_HitCount=18954, CacheForCookedPlatformData_Duration=1145.995140ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.146646ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.137039ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=13.520777ms, SaveCookedPackage_HitCount=1, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionIdC9527E3E453C79053383E4B83B4DA31F_39, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_AA5441454FA6982A8D3F47BF2FD33810_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000000000000000100000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.25-14.53.55, Duration=949.886841, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionId4C7AA261489AC9A97028289F81FC58BB_148, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_AA5441454FA6982A8D3F47BF2FD33810___44A82AC0B74FD5224CB0E02EE30FCDA6BE0A2303, StartTime=2016.05.25-14.53.56, HierarchicalDDC=, DataSize=4194565, Duration=27.146578, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionIdA86DA9404FB756DA1E109D9BB9913330_159, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_AA5441454FA6982A8D3F47BF2FD33810___527230A429CB45A68BBB5BC611380878405CF2E1, StartTime=2016.05.25-14.53.56, HierarchicalDDC=, DataSize=1048837, Duration=5.505584, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionIdD0C8DBC741D9662C9222C6A30BC669BC_149, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_AA5441454FA6982A8D3F47BF2FD33810___C128E67F206099BB49483FDDB03961DCC55C0E94, StartTime=2016.05.25-14.53.56, HierarchicalDDC=, DataSize=262403, Duration=2.868857, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionIdD0C8DBC741D9662C9222C6A30BC669BC_150, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_AA5441454FA6982A8D3F47BF2FD33810___ABF8C9A4190269456612744E04A03BB70D011C68, StartTime=2016.05.25-14.53.56, HierarchicalDDC=, DataSize=65795, Duration=2.271075, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionIdA86DA9404FB756DA1E109D9BB9913330_160, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_AA5441454FA6982A8D3F47BF2FD33810___419488F1AB098AFEE2B68C7BAAE05428D0035C67, StartTime=2016.05.25-14.53.56, HierarchicalDDC=, DataSize=16643, Duration=2.237134, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionIdD0C8DBC741D9662C9222C6A30BC669BC_151, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_AA5441454FA6982A8D3F47BF2FD33810___140A004F9E2A41C2C90703BF2485BF0C72B775AB, StartTime=2016.05.25-14.53.56, HierarchicalDDC=, DataSize=7468, Duration=2.152603, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
SavePackageTransactionId9C20C11A4B5D0BE88A97BAA0995DEF85_456, Filename=E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Saved/Cooked/WindowsNoEditor/FpsProject/Content/StarterContent/Textures/T_Rock_Basalt_N.uasset, FlushAsyncLoading=0.005763, FlushStreamingFunc=0.001602, BlockTillAllRequestsFinished=0.002239, ResetLoadersForSaveUnMarkAllObjects=0.265114, TagPackageExports=0.043865, BeginCacheForCookedPlatformData=0.001922, SerializeImports=0.074923, GatherLocalizableTextData=0.001281, MarkNames=0.003200, SerializeSummary=0.008006, SerializeNames=0.017930, SerializeGatherableTextData=0.000961, BuildExportMap=0.014089, SortExportsNonSeekfree=0.013448, SortExportsSeekfreeConstructor=0.035860, SortExportsSeekfreeInner=0.209723, SortExportsSeekfree=0.001278, BuildDependencyMap=0.004806, SerializeImportMap=0.043225, SerializeExportMap=0.008646, SerializeDependencyMap=0.000961, SerializeStringAssetReferenceMap=0.000961, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008643, SerializeExports=0.067558, SerializeBulkData=3.847025, AsyncWrite=4.911959, UnaccountedTime=2.649855, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Content/StarterContent/Textures/T_TableRound_N.uasset, AllOfLoadPackage_Duration=137.554377ms, AllOfLoadPackage_HitCount=12676, ResolveRedirectors_Duration=5.434990ms, ResolveRedirectors_HitCount=12676, CacheForCookedPlatformData_Duration=809.077762ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.198517ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.169057ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=10.873169ms, SaveCookedPackage_HitCount=1, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionIdD746ADA14E6ACAC40198808CD249076E_54, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_E101C19143499573FE95F8B00D24D70D_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000000000000000100000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.25-14.53.57, Duration=712.986328, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionIdA86DA9404FB756DA1E109D9BB9913330_161, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_E101C19143499573FE95F8B00D24D70D___A3B1D7C268F74A4F2960EBC7257907690600BE69, StartTime=2016.05.25-14.53.57, HierarchicalDDC=, DataSize=4194565, Duration=28.207991, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionId4C7AA261489AC9A97028289F81FC58BB_149, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_E101C19143499573FE95F8B00D24D70D___BB72D3901D3B16BFC9A4E349D9E98FCF0FB68D0C, StartTime=2016.05.25-14.53.57, HierarchicalDDC=, DataSize=1048837, Duration=6.003469, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionIdD0C8DBC741D9662C9222C6A30BC669BC_152, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_E101C19143499573FE95F8B00D24D70D___E6D6299AA0EA9F4DFDFFCFFE9EFABD85DC7C1DB1, StartTime=2016.05.25-14.53.57, HierarchicalDDC=, DataSize=262403, Duration=2.767682, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionIdD0C8DBC741D9662C9222C6A30BC669BC_153, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_E101C19143499573FE95F8B00D24D70D___3CE5320B2657F4BB1395A6532CAE66B5C90A3127, StartTime=2016.05.25-14.53.57, HierarchicalDDC=, DataSize=65795, Duration=2.422523, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionId4C7AA261489AC9A97028289F81FC58BB_150, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_E101C19143499573FE95F8B00D24D70D___F8E6FA962276410ADC1E89685BE11FD7D0D125FA, StartTime=2016.05.25-14.53.57, HierarchicalDDC=, DataSize=16643, Duration=1.944806, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionId4C7AA261489AC9A97028289F81FC58BB_151, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_E101C19143499573FE95F8B00D24D70D___67EFA84C6DD43F19667A390C19E1116948186D44, StartTime=2016.05.25-14.53.57, HierarchicalDDC=, DataSize=7468, Duration=13.168573, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
SavePackageTransactionId9C20C11A4B5D0BE88A97BAA0995DEF85_457, Filename=E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Saved/Cooked/WindowsNoEditor/FpsProject/Content/StarterContent/Textures/T_TableRound_N.uasset, FlushAsyncLoading=0.006083, FlushStreamingFunc=0.001602, BlockTillAllRequestsFinished=0.001919, ResetLoadersForSaveUnMarkAllObjects=0.180904, TagPackageExports=0.026897, BeginCacheForCookedPlatformData=0.001919, SerializeImports=0.035863, GatherLocalizableTextData=0.001278, MarkNames=0.003204, SerializeSummary=0.007365, SerializeNames=0.017930, SerializeGatherableTextData=0.000641, BuildExportMap=0.008006, SortExportsNonSeekfree=0.002559, SortExportsSeekfreeConstructor=0.007685, SortExportsSeekfreeInner=0.122629, SortExportsSeekfree=0.000961, BuildDependencyMap=0.004802, SerializeImportMap=0.004802, SerializeExportMap=0.001919, SerializeDependencyMap=0.000961, SerializeStringAssetReferenceMap=0.000637, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.007365, SerializeExports=0.027858, SerializeBulkData=2.307896, AsyncWrite=5.005456, UnaccountedTime=1.253203, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
E:/Computing/Unreal/Unreal Projects/GameProject 4.11/Content/StarterContent/Textures/T_Smoke_SubUV.uasset, AllOfLoadPackage_Duration=1063.131809ms, AllOfLoadPackage_HitCount=105529, ResolveRedirectors_Duration=37.319642ms, ResolveRedirectors_HitCount=105529, CacheForCookedPlatformData_Duration=5394.703433ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.355728ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.110466ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=4.831593ms, SaveCookedPackage_HitCount=1, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionIdC9527E3E453C79053383E4B83B4DA31F_40, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_97249D8545D6A9D5DE2E3282FC7D3D63_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000100000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.25-14.53.57, Duration=5258.825195, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionIdA86DA9404FB756DA1E109D9BB9913330_162, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_97249D8545D6A9D5DE2E3282FC7D3__409F73CEB71288920F0FDFCC2C8A55797BC261E1, StartTime=2016.05.25-14.54.03, HierarchicalDDC=, DataSize=4194569, Duration=11.390586, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
DDCTransactionId4C7AA261489AC9A97028289F81FC58BB_152, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_97249D8545D6A9D5DE2E3282FC7D3__4C12856762D07FE2721B2B1D15E0CC72CEE20FFB, StartTime=2016.05.25-14.54.03, HierarchicalDDC=, DataSize=1048841, Duration=5.113035, RunGuid=RunID96A0FA654DBB18938AE020A2A4CB53F1
